"Timestamp","Datetime","Date","Time","Location"
"2016-05-19 10:34:58",2016-05-19 10:34:58,2016-05-19,10:34:58,"East Pond"
"2016-05-19 10:35:08",2016-05-19 10:35:08,2016-05-19,10:35:08,"East Pond"
"2016-05-19 10:35:18",2016-05-19 10:35:18,2016-05-19,10:35:18,"East Pond"
"2016-05-19 10:35:28",2016-05-19 10:35:28,2016-05-19,10:35:28,"East Pond"
"2016-05-19 10:35:38",2016-05-19 10:35:38,2016-05-19,10:35:38,"East Pond"
"2016-05-19 10:35:48",2016-05-19 10:35:48,2016-05-19,10:35:48,"East Pond"
"2016-05-19 10:35:58",2016-05-19 10:35:58,2016-05-19,10:35:58,"East Pond"
"2016-05-19 10:36:08",2016-05-19 10:36:08,2016-05-19,10:36:08,"East Pond"
"2016-05-19 10:36:18",2016-05-19 10:36:18,2016-05-19,10:36:18,"East Pond"
"2016-05-19 10:36:28",2016-05-19 10:36:28,2016-05-19,10:36:28,"East Pond"
"2016-05-19 10:36:38",2016-05-19 10:36:38,2016-05-19,10:36:38,"East Pond"
"2016-05-19 10:36:48",2016-05-19 10:36:48,2016-05-19,10:36:48,"East Pond"
"2016-05-19 10:36:58",2016-05-19 10:36:58,2016-05-19,10:36:58,"East Pond"
"2016-05-19 10:37:08",2016-05-19 10:37:08,2016-05-19,10:37:08,"East Pond"
"2016-05-19 10:37:18",2016-05-19 10:37:18,2016-05-19,10:37:18,"East Pond"
"2016-05-19 10:37:28",2016-05-19 10:37:28,2016-05-19,10:37:28,"East Pond"
"2016-05-19 10:37:38",2016-05-19 10:37:38,2016-05-19,10:37:38,"East Pond"
"2016-05-19 10:37:48",2016-05-19 10:37:48,2016-05-19,10:37:48,"East Pond"
"2016-05-19 10:37:58",2016-05-19 10:37:58,2016-05-19,10:37:58,"East Pond"
"2016-05-19 10:38:08",2016-05-19 10:38:08,2016-05-19,10:38:08,"East Pond"
"2016-05-19 10:38:18",2016-05-19 10:38:18,2016-05-19,10:38:18,"East Pond"
"2016-05-19 10:38:28",2016-05-19 10:38:28,2016-05-19,10:38:28,"East Pond"
"2016-05-19 10:38:38",2016-05-19 10:38:38,2016-05-19,10:38:38,"East Pond"
"2016-06-01 13:00:33",2016-06-01 13:00:33,2016-06-01,13:00:33,"East Pond"
"2016-06-01 13:00:40",2016-06-01 13:00:40,2016-06-01,13:00:40,"East Pond"
"2016-06-01 13:00:50",2016-06-01 13:00:50,2016-06-01,13:00:50,"East Pond"
"2016-06-01 13:01:00",2016-06-01 13:01:00,2016-06-01,13:01:00,"East Pond"
"2016-06-01 13:01:10",2016-06-01 13:01:10,2016-06-01,13:01:10,"East Pond"
"2016-06-01 13:01:20",2016-06-01 13:01:20,2016-06-01,13:01:20,"East Pond"
"2016-06-01 13:01:30",2016-06-01 13:01:30,2016-06-01,13:01:30,"East Pond"
"2016-06-01 13:01:40",2016-06-01 13:01:40,2016-06-01,13:01:40,"East Pond"
"2016-06-01 13:01:50",2016-06-01 13:01:50,2016-06-01,13:01:50,"East Pond"
"2016-06-01 13:02:00",2016-06-01 13:02:00,2016-06-01,13:02:00,"East Pond"
"2016-06-01 13:02:10",2016-06-01 13:02:10,2016-06-01,13:02:10,"East Pond"
"2016-06-01 13:02:20",2016-06-01 13:02:20,2016-06-01,13:02:20,"East Pond"
"2016-06-01 13:02:30",2016-06-01 13:02:30,2016-06-01,13:02:30,"East Pond"
"2016-06-01 13:02:40",2016-06-01 13:02:40,2016-06-01,13:02:40,"East Pond"
"2016-06-01 13:02:50",2016-06-01 13:02:50,2016-06-01,13:02:50,"East Pond"
"2016-06-01 13:03:00",2016-06-01 13:03:00,2016-06-01,13:03:00,"East Pond"
"2016-06-01 13:03:10",2016-06-01 13:03:10,2016-06-01,13:03:10,"East Pond"
"2016-06-01 13:03:20",2016-06-01 13:03:20,2016-06-01,13:03:20,"East Pond"
"2016-06-01 13:03:30",2016-06-01 13:03:30,2016-06-01,13:03:30,"East Pond"
"2016-06-01 13:03:40",2016-06-01 13:03:40,2016-06-01,13:03:40,"East Pond"
"2016-06-01 13:03:50",2016-06-01 13:03:50,2016-06-01,13:03:50,"East Pond"
"2016-06-01 13:04:00",2016-06-01 13:04:00,2016-06-01,13:04:00,"East Pond"
"2016-06-01 13:04:10",2016-06-01 13:04:10,2016-06-01,13:04:10,"East Pond"
"2016-06-01 13:04:20",2016-06-01 13:04:20,2016-06-01,13:04:20,"East Pond"
"2016-06-01 13:04:30",2016-06-01 13:04:30,2016-06-01,13:04:30,"East Pond"
"2016-06-01 13:04:40",2016-06-01 13:04:40,2016-06-01,13:04:40,"East Pond"
"2016-06-01 13:04:50",2016-06-01 13:04:50,2016-06-01,13:04:50,"East Pond"
"2016-06-01 13:05:00",2016-06-01 13:05:00,2016-06-01,13:05:00,"East Pond"
"2016-06-01 13:05:10",2016-06-01 13:05:10,2016-06-01,13:05:10,"East Pond"
"2016-06-01 13:05:20",2016-06-01 13:05:20,2016-06-01,13:05:20,"East Pond"
