"Timestamp","Datetime","Date","Time","Location"
"2016-05-18 11:33:37",2016-05-18 11:33:37,2016-05-18,11:33:37,"Great Pond"
"2016-05-18 11:33:47",2016-05-18 11:33:47,2016-05-18,11:33:47,"Great Pond"
"2016-05-18 11:33:57",2016-05-18 11:33:57,2016-05-18,11:33:57,"Great Pond"
"2016-05-18 11:34:07",2016-05-18 11:34:07,2016-05-18,11:34:07,"Great Pond"
"2016-05-18 11:34:17",2016-05-18 11:34:17,2016-05-18,11:34:17,"Great Pond"
"2016-05-18 11:34:27",2016-05-18 11:34:27,2016-05-18,11:34:27,"Great Pond"
"2016-05-18 11:34:37",2016-05-18 11:34:37,2016-05-18,11:34:37,"Great Pond"
"2016-05-18 11:34:47",2016-05-18 11:34:47,2016-05-18,11:34:47,"Great Pond"
"2016-05-18 11:34:57",2016-05-18 11:34:57,2016-05-18,11:34:57,"Great Pond"
"2016-05-18 11:35:07",2016-05-18 11:35:07,2016-05-18,11:35:07,"Great Pond"
"2016-05-18 11:35:17",2016-05-18 11:35:17,2016-05-18,11:35:17,"Great Pond"
"2016-05-18 11:35:27",2016-05-18 11:35:27,2016-05-18,11:35:27,"Great Pond"
"2016-05-18 11:35:37",2016-05-18 11:35:37,2016-05-18,11:35:37,"Great Pond"
"2016-05-18 11:35:47",2016-05-18 11:35:47,2016-05-18,11:35:47,"Great Pond"
"2016-05-18 11:35:57",2016-05-18 11:35:57,2016-05-18,11:35:57,"Great Pond"
"2016-05-18 11:36:07",2016-05-18 11:36:07,2016-05-18,11:36:07,"Great Pond"
"2016-05-18 11:36:17",2016-05-18 11:36:17,2016-05-18,11:36:17,"Great Pond"
"2016-05-18 11:36:27",2016-05-18 11:36:27,2016-05-18,11:36:27,"Great Pond"
"2016-05-18 11:36:37",2016-05-18 11:36:37,2016-05-18,11:36:37,"Great Pond"
"2016-05-18 11:36:47",2016-05-18 11:36:47,2016-05-18,11:36:47,"Great Pond"
"2016-05-18 11:36:57",2016-05-18 11:36:57,2016-05-18,11:36:57,"Great Pond"
"2016-05-18 11:37:07",2016-05-18 11:37:07,2016-05-18,11:37:07,"Great Pond"
"2016-05-18 11:37:17",2016-05-18 11:37:17,2016-05-18,11:37:17,"Great Pond"
"2016-05-18 11:37:27",2016-05-18 11:37:27,2016-05-18,11:37:27,"Great Pond"
"2016-05-18 11:37:37",2016-05-18 11:37:37,2016-05-18,11:37:37,"Great Pond"
"2016-05-18 11:37:47",2016-05-18 11:37:47,2016-05-18,11:37:47,"Great Pond"
"2016-05-18 11:37:57",2016-05-18 11:37:57,2016-05-18,11:37:57,"Great Pond"
"2016-05-18 11:38:07",2016-05-18 11:38:07,2016-05-18,11:38:07,"Great Pond"
"2016-05-18 11:38:17",2016-05-18 11:38:17,2016-05-18,11:38:17,"Great Pond"
"2016-05-18 11:38:27",2016-05-18 11:38:27,2016-05-18,11:38:27,"Great Pond"
"2016-05-18 11:38:37",2016-05-18 11:38:37,2016-05-18,11:38:37,"Great Pond"
"2016-05-18 11:38:47",2016-05-18 11:38:47,2016-05-18,11:38:47,"Great Pond"
"2016-05-18 11:38:57",2016-05-18 11:38:57,2016-05-18,11:38:57,"Great Pond"
"2016-05-18 11:39:07",2016-05-18 11:39:07,2016-05-18,11:39:07,"Great Pond"
"2016-05-18 11:39:17",2016-05-18 11:39:17,2016-05-18,11:39:17,"Great Pond"
"2016-05-18 11:39:27",2016-05-18 11:39:27,2016-05-18,11:39:27,"Great Pond"
"2016-05-18 11:39:37",2016-05-18 11:39:37,2016-05-18,11:39:37,"Great Pond"
"2016-05-18 11:39:47",2016-05-18 11:39:47,2016-05-18,11:39:47,"Great Pond"
"2016-05-18 11:39:57",2016-05-18 11:39:57,2016-05-18,11:39:57,"Great Pond"
"2016-05-18 11:40:07",2016-05-18 11:40:07,2016-05-18,11:40:07,"Great Pond"
"2016-05-18 11:40:17",2016-05-18 11:40:17,2016-05-18,11:40:17,"Great Pond"
"2016-05-18 11:40:27",2016-05-18 11:40:27,2016-05-18,11:40:27,"Great Pond"
"2016-05-18 11:40:37",2016-05-18 11:40:37,2016-05-18,11:40:37,"Great Pond"
"2016-05-18 11:40:47",2016-05-18 11:40:47,2016-05-18,11:40:47,"Great Pond"
"2016-05-18 11:40:57",2016-05-18 11:40:57,2016-05-18,11:40:57,"Great Pond"
"2016-05-18 11:41:07",2016-05-18 11:41:07,2016-05-18,11:41:07,"Great Pond"
"2016-05-18 11:41:17",2016-05-18 11:41:17,2016-05-18,11:41:17,"Great Pond"
"2016-05-18 11:41:27",2016-05-18 11:41:27,2016-05-18,11:41:27,"Great Pond"
"2016-05-18 11:41:37",2016-05-18 11:41:37,2016-05-18,11:41:37,"Great Pond"
"2016-05-18 11:41:47",2016-05-18 11:41:47,2016-05-18,11:41:47,"Great Pond"
"2016-05-18 11:41:57",2016-05-18 11:41:57,2016-05-18,11:41:57,"Great Pond"
"2016-05-18 11:42:07",2016-05-18 11:42:07,2016-05-18,11:42:07,"Great Pond"
"2016-05-18 11:42:17",2016-05-18 11:42:17,2016-05-18,11:42:17,"Great Pond"
"2016-05-18 11:42:27",2016-05-18 11:42:27,2016-05-18,11:42:27,"Great Pond"
"2016-05-18 11:42:37",2016-05-18 11:42:37,2016-05-18,11:42:37,"Great Pond"
"2016-05-18 11:42:47",2016-05-18 11:42:47,2016-05-18,11:42:47,"Great Pond"
"2016-05-18 11:42:57",2016-05-18 11:42:57,2016-05-18,11:42:57,"Great Pond"
"2016-05-18 11:43:07",2016-05-18 11:43:07,2016-05-18,11:43:07,"Great Pond"
"2016-05-18 11:43:17",2016-05-18 11:43:17,2016-05-18,11:43:17,"Great Pond"
"2016-05-18 11:43:27",2016-05-18 11:43:27,2016-05-18,11:43:27,"Great Pond"
"2016-05-18 11:43:37",2016-05-18 11:43:37,2016-05-18,11:43:37,"Great Pond"
"2016-05-18 11:43:47",2016-05-18 11:43:47,2016-05-18,11:43:47,"Great Pond"
"2016-05-18 11:43:57",2016-05-18 11:43:57,2016-05-18,11:43:57,"Great Pond"
"2016-05-18 11:44:07",2016-05-18 11:44:07,2016-05-18,11:44:07,"Great Pond"
"2016-05-18 11:44:17",2016-05-18 11:44:17,2016-05-18,11:44:17,"Great Pond"
"2016-05-18 11:44:27",2016-05-18 11:44:27,2016-05-18,11:44:27,"Great Pond"
"2016-05-18 11:44:37",2016-05-18 11:44:37,2016-05-18,11:44:37,"Great Pond"
"2016-05-18 11:44:47",2016-05-18 11:44:47,2016-05-18,11:44:47,"Great Pond"
"2016-05-18 11:44:57",2016-05-18 11:44:57,2016-05-18,11:44:57,"Great Pond"
"2016-05-18 11:45:07",2016-05-18 11:45:07,2016-05-18,11:45:07,"Great Pond"
"2016-05-18 11:45:17",2016-05-18 11:45:17,2016-05-18,11:45:17,"Great Pond"
"2016-05-18 11:45:27",2016-05-18 11:45:27,2016-05-18,11:45:27,"Great Pond"
"2016-05-18 11:45:37",2016-05-18 11:45:37,2016-05-18,11:45:37,"Great Pond"
"2016-05-18 11:45:47",2016-05-18 11:45:47,2016-05-18,11:45:47,"Great Pond"
"2016-05-18 11:45:57",2016-05-18 11:45:57,2016-05-18,11:45:57,"Great Pond"
"2016-05-18 11:46:07",2016-05-18 11:46:07,2016-05-18,11:46:07,"Great Pond"
"2016-05-18 11:46:17",2016-05-18 11:46:17,2016-05-18,11:46:17,"Great Pond"
"2016-05-18 11:46:27",2016-05-18 11:46:27,2016-05-18,11:46:27,"Great Pond"
"2016-05-18 11:46:37",2016-05-18 11:46:37,2016-05-18,11:46:37,"Great Pond"
"2016-05-18 11:46:47",2016-05-18 11:46:47,2016-05-18,11:46:47,"Great Pond"
"2016-05-18 11:46:57",2016-05-18 11:46:57,2016-05-18,11:46:57,"Great Pond"
"2016-05-18 11:47:07",2016-05-18 11:47:07,2016-05-18,11:47:07,"Great Pond"
"2016-05-18 11:47:17",2016-05-18 11:47:17,2016-05-18,11:47:17,"Great Pond"
"2016-05-18 11:47:27",2016-05-18 11:47:27,2016-05-18,11:47:27,"Great Pond"
"2016-05-18 11:47:37",2016-05-18 11:47:37,2016-05-18,11:47:37,"Great Pond"
"2016-05-18 11:47:47",2016-05-18 11:47:47,2016-05-18,11:47:47,"Great Pond"
"2016-05-18 11:47:57",2016-05-18 11:47:57,2016-05-18,11:47:57,"Great Pond"
"2016-05-18 11:48:07",2016-05-18 11:48:07,2016-05-18,11:48:07,"Great Pond"
"2016-05-18 11:48:17",2016-05-18 11:48:17,2016-05-18,11:48:17,"Great Pond"
"2016-05-18 11:48:27",2016-05-18 11:48:27,2016-05-18,11:48:27,"Great Pond"
"2016-05-18 11:48:37",2016-05-18 11:48:37,2016-05-18,11:48:37,"Great Pond"
"2016-05-18 11:48:47",2016-05-18 11:48:47,2016-05-18,11:48:47,"Great Pond"
"2016-05-18 11:48:57",2016-05-18 11:48:57,2016-05-18,11:48:57,"Great Pond"
"2016-05-18 11:49:07",2016-05-18 11:49:07,2016-05-18,11:49:07,"Great Pond"
"2016-05-18 11:49:17",2016-05-18 11:49:17,2016-05-18,11:49:17,"Great Pond"
"2016-05-18 11:49:27",2016-05-18 11:49:27,2016-05-18,11:49:27,"Great Pond"
"2016-05-18 11:49:37",2016-05-18 11:49:37,2016-05-18,11:49:37,"Great Pond"
"2016-05-18 11:49:47",2016-05-18 11:49:47,2016-05-18,11:49:47,"Great Pond"
"2016-06-16 10:42:21",2016-06-16 10:42:21,2016-06-16,10:42:21,"Great Pond"
"2016-06-16 10:42:29",2016-06-16 10:42:29,2016-06-16,10:42:29,"Great Pond"
"2016-06-16 10:42:39",2016-06-16 10:42:39,2016-06-16,10:42:39,"Great Pond"
"2016-06-16 10:42:50",2016-06-16 10:42:50,2016-06-16,10:42:50,"Great Pond"
"2016-06-16 10:42:59",2016-06-16 10:42:59,2016-06-16,10:42:59,"Great Pond"
"2016-06-16 10:43:10",2016-06-16 10:43:10,2016-06-16,10:43:10,"Great Pond"
"2016-06-16 10:43:19",2016-06-16 10:43:19,2016-06-16,10:43:19,"Great Pond"
